date,close
2023-09-21,924.6
2023-09-22,934.1
2023-09-25,917.5
2023-09-26,906.5
2023-09-27,886.8
2023-09-28,905.3
2023-09-29,906.8
2023-10-02,876.9
2023-10-03,868.3
2023-10-04,864.5
2023-10-05,852.8
2023-10-06,871.7
2023-10-09,879.2
2023-10-10,880.5
2023-10-11,881.6
2023-10-12,867.0
2023-10-13,875.5
2023-10-16,890.4
2023-10-17,896.9
2023-10-18,884.6
2023-10-19,889.3
2023-10-20,896.7
2023-10-23,896.6
2023-10-24,884.6
2023-10-25,904.8
2023-10-26,900.1
2023-10-27,897.2
2023-10-30,931.8
2023-10-31,936.5
2023-11-01,922.6
2023-11-02,922.5
2023-11-03,936.6
2023-11-06,910.2
2023-11-07,891.5
2023-11-08,865.4
2023-11-09,856.6
2023-11-10,838.6
2023-11-13,857.0
2023-11-14,886.2
2023-11-15,895.3
2023-11-16,897.1
2023-11-17,894.7
2023-11-20,921.5
2023-11-21,940.0
2023-11-22,924.6
2023-11-24,931.1
2023-11-27,917.1
2023-11-28,944.1
2023-11-29,936.4
2023-11-30,931.2
2023-12-01,932.0
2023-12-04,921.1
2023-12-05,902.6
2023-12-06,889.7
2023-12-07,908.1
2023-12-08,916.2
2023-12-11,912.1
2023-12-12,927.4
2023-12-13,918.5
2023-12-14,965.1
2023-12-15,949.8
2023-12-18,951.5
2023-12-19,963.0
2023-12-20,971.3
2023-12-21,967.6
2023-12-22,979.5
2023-12-26,980.1
2023-12-27,1000.1
2023-12-28,1007.4
2023-12-29,995.0
2024-01-01,924.4
2024-01-02,985.5
2024-01-03,974.4
2024-01-04,953.9
2024-01-05,959.3
2024-01-08,946.7
2024-01-09,931.0
2024-01-10,918.8
2024-01-11,909.0
2024-01-12,910.1
2024-01-16,895.1
2024-01-17,882.8
2024-01-18,903.3
2024-01-19,897.3
2024-01-22,894.4
2024-01-23,896.2
2024-01-24,905.6
2024-01-25,887.4
2024-01-26,911.3
2024-01-29,928.6
2024-01-30,923.3
2024-01-31,924.4
2024-02-01,914.0
2024-02-02,893.8
2024-02-05,895.9
2024-02-06,903.2
2024-02-07,879.4
2024-02-08,886.6
2024-02-09,871.4
2024-02-12,891.1
2024-02-13,872.7
2024-02-14,891.2
2024-02-15,899.1
2024-02-16,907.6
2024-02-20,909.7
2024-02-21,885.0
2024-02-22,901.7
2024-02-23,906.0
2024-02-26,876.8
2024-02-27,892.8
2024-02-28,880.7
2024-02-29,879.9
2024-03-01,884.2
2024-03-04,900.5
2024-03-05,883.3
2024-03-06,910.7
2024-03-07,920.1
2024-03-08,912.0
2024-03-11,937.7
2024-03-12,925.4
2024-03-13,942.3
2024-03-14,933.4
2024-03-15,941.2
2024-03-18,918.5
2024-03-19,898.9
2024-03-20,897.1
2024-03-21,910.7
2024-03-22,896.1
2024-03-25,906.7
2024-03-26,908.6
2024-03-27,895.9
2024-03-28,907.7
2024-04-01,900.9
2024-04-02,922.2
2024-04-03,934.0
2024-04-04,939.8
2024-04-05,928.5
2024-04-08,961.9
2024-04-09,972.4
2024-04-10,964.6
2024-04-11,976.1
2024-04-12,990.5
2024-04-15,969.8
2024-04-16,964.0
2024-04-17,942.7
2024-04-18,945.3
2024-04-19,934.1
2024-04-22,922.2
2024-04-23,913.7
2024-04-24,910.0
2024-04-25,913.7
2024-04-26,914.3
2024-04-29,954.1
2024-04-30,941.2
2024-05-01,949.0
2024-05-02,956.7
2024-05-03,959.6
