date,close
1980-03-01,746.54
1980-04-01,589.06
1980-05-01,559.65
1980-06-01,641.84
1980-07-01,670.35
1980-08-01,644.24
1980-09-01,695.88
1980-10-01,675.6
1980-11-01,632.6
1980-12-01,604.34
1981-01-01,536.01
1981-02-01,479.69
1981-03-01,490.88
1981-04-01,481.17
1981-05-01,461.92
1981-06-01,443.42
1981-07-01,406.71
1981-08-01,417.6
1981-09-01,435.61
1981-10-01,420.25
1981-11-01,397.07
1981-12-01,399.45
1982-01-01,369.59
1982-02-01,359.63
1982-03-01,317.62
1982-04-01,337.93
1982-05-01,310.39
1982-06-01,276.26
1982-07-01,287.97
1982-08-01,296.81
1982-09-01,334.13
1982-10-01,334.54
1982-11-01,345.91
1982-12-01,368.72
1983-01-01,452.85
1983-02-01,464.51
1983-03-01,401.06
1983-04-01,413.68
1983-05-01,448.52
1983-06-01,422.37
1983-07-01,433.27
1983-08-01,435.56
1983-09-01,431.11
1983-10-01,395.87
1983-11-01,387.67
1983-12-01,393.22
1984-01-01,376.25
1984-02-01,391.23
1984-03-01,398.43
1984-04-01,391.62
1984-05-01,387.86
1984-06-01,381.55
1984-07-01,343.32
1984-08-01,339.78
1984-09-01,326.7
1984-10-01,324.34
1984-11-01,328.49
1984-12-01,304.13
1985-01-01,274.39
1985-02-01,269.4
1985-03-01,260.76
1985-04-01,282.72
1985-05-01,272.38
1985-06-01,267.8
1985-07-01,268.91
1985-08-01,307.8
1985-09-01,311.15
1985-10-01,323.46
1985-11-01,334.4
1985-12-01,336.82
1986-01-01,363.76
1986-02-01,376.04
1986-03-01,413.64
1986-04-01,418.39
1986-05-01,413.62
1986-06-01,432.49
1986-07-01,438.8
1986-08-01,540.33
1986-09-01,604.48
1986-10-01,581.25
1986-11-01,517.07
1986-12-01,480.61
1987-01-01,515.97
1987-02-01,517.86
1987-03-01,532.63
1987-04-01,585.65
1987-05-01,606.73
1987-06-01,569.0
1987-07-01,572.35
1987-08-01,609.92
1987-09-01,590.0
1987-10-01,568.05
1987-11-01,500.3
1987-12-01,500.22
1988-01-01,494.07
1988-02-01,458.51
1988-03-01,496.38
1988-04-01,526.98
1988-05-01,548.84
1988-06-01,579.63
1988-07-01,548.64
1988-08-01,532.88
1988-09-01,512.57
1988-10-01,525.73
1988-11-01,575.78
1988-12-01,564.11
1989-01-01,526.93
1989-02-01,531.94
1989-03-01,538.03
1989-04-01,537.67
1989-05-01,516.75
1989-06-01,497.35
1989-07-01,501.91
1989-08-01,484.64
1989-09-01,477.67
1989-10-01,485.82
1989-11-01,510.19
1989-12-01,506.81
1990-01-01,497.66
1990-02-01,516.1
1990-03-01,497.06
1990-04-01,478.15
1990-05-01,488.55
1990-06-01,481.11
1990-07-01,478.79
1990-08-01,492.73
