date,close
2007-02-01,13.91
2007-03-01,13.18
2007-04-01,13.72
2007-05-01,13.15
2007-06-01,13.14
2007-07-01,12.91
2007-08-01,12.33
2007-09-01,12.83
2007-10-01,13.67
2007-11-01,14.7
2007-12-01,14.3
2008-01-01,15.91
2008-02-01,17.57
2008-03-01,19.32
2008-04-01,17.5
2008-05-01,17.06
2008-06-01,16.97
2008-07-01,18.03
2008-08-01,14.63
2008-09-01,12.37
2008-10-01,10.44
2008-11-01,9.87
2008-12-01,10.29
2009-01-01,11.27
2009-02-01,13.41
2009-03-01,13.12
2009-04-01,12.48
2009-05-01,13.98
2009-06-01,14.65
2009-07-01,13.36
2009-08-01,14.36
2009-09-01,16.39
2009-10-01,17.24
2009-11-01,17.82
2009-12-01,17.64
2010-01-01,17.75
2010-02-01,15.87
2010-03-01,17.11
2010-04-01,18.06
2010-05-01,18.43
2010-06-01,18.45
2010-07-01,17.96
2010-08-01,18.39
2010-09-01,20.55
2010-10-01,23.39
2010-11-01,26.54
2010-12-01,29.32
2011-01-01,28.51
2011-02-01,30.78
2011-03-01,35.81
2011-04-01,42.7
2011-05-01,37.34
2011-06-01,35.8
2011-07-01,37.92
2011-08-01,40.33
2011-09-01,38.15
2011-10-01,31.97
2011-11-01,33.08
2011-12-01,30.3
2012-01-01,30.65
2012-02-01,34.14
2012-03-01,32.95
2012-04-01,31.53
2012-05-01,28.72
2012-06-01,27.98
2012-07-01,27.43
2012-08-01,28.8
2012-09-01,33.61
2012-10-01,33.19
2012-11-01,32.77
2012-12-01,31.87
2013-01-01,31.06
2013-02-01,30.33
2013-03-01,28.79
2013-04-01,25.36
2013-05-01,23.04
2013-06-01,21.11
2013-07-01,19.71
2013-08-01,21.89
2013-09-01,22.56
2013-10-01,21.92
2013-11-01,20.76
2013-12-01,19.67
2014-01-01,19.88
2014-02-01,20.84
2014-03-01,20.72
2014-04-01,19.74
2014-05-01,19.34
2014-06-01,19.89
2014-07-01,20.92
2014-08-01,19.74
2014-09-01,18.37
2014-10-01,17.16
2014-11-01,15.97
2014-12-01,16.3
2015-01-01,17.24
2015-02-01,16.79
2015-03-01,16.24
2015-04-01,16.34
2015-05-01,16.83
2015-06-01,16.07
2015-07-01,15.05
2015-08-01,14.94
2015-09-01,14.75
2015-10-01,15.81
2015-11-01,14.45
2015-12-01,14.13
2016-01-01,14.11
2016-02-01,15.17
2016-03-01,15.46
2016-04-01,16.36
2016-05-01,16.95
2016-06-01,17.29
2016-07-01,19.99
2016-08-01,19.59
2016-09-01,19.36
2016-10-01,17.66
2016-11-01,17.41
2016-12-01,16.43
2017-01-01,16.9
2017-02-01,17.93
2017-03-01,17.63
2017-04-01,18.03
2017-05-01,16.75
2017-06-01,16.93
2017-07-01,16.15
2017-08-01,16.95
2017-09-01,17.43
2017-10-01,16.94
2017-11-01,16.98
2017-12-01,16.16
2018-01-01,17.13
2018-02-01,16.58
2018-03-01,16.47
2018-04-01,16.65
2018-05-01,16.49
2018-06-01,16.54
2018-07-01,15.72
2018-08-01,14.99
2018-09-01,14.27
2018-10-01,14.6
2018-11-01,14.35
2018-12-01,14.77
2019-01-01,15.62
2019-02-01,15.81
2019-03-01,15.3
2019-04-01,15.05
2019-05-01,14.66
2019-06-01,15.04
2019-07-01,15.79
2019-08-01,17.22
2019-09-01,18.16
2019-10-01,17.64
2019-11-01,17.16
2019-12-01,17.14
2020-01-01,17.97
2020-02-01,17.88
2020-03-01,14.88
2020-04-01,15.06
2020-05-01,16.26
2020-06-01,17.71
2020-07-01,20.65
2020-08-01,27.0
2020-09-01,25.74
2020-10-01,24.23
2020-11-01,24.08
2020-12-01,24.97
2021-01-01,25.88
2021-02-01,27.29
2021-03-01,25.65
2021-04-01,25.69
2021-05-01,27.5
2021-06-01,27.0
2021-07-01,25.68
2021-08-01,23.99
2021-09-01,23.18
2021-10-01,23.41
2021-11-01,24.18
2021-12-01,22.53
2022-01-01,23.16
2022-02-01,23.54
2022-03-01,25.31
2022-04-01,24.55
2022-05-01,21.91
2022-06-01,21.56
2022-07-01,19.07
2022-08-01,19.72
2022-09-01,18.94
2022-10-01,19.43
2022-11-01,21.02
2022-12-01,23.33
2023-01-01,23.65
2023-02-01,21.92
2023-03-01,21.98
2023-04-01,25.01
2023-05-01,24.27
2023-06-01,23.42
2023-07-01,24.26
2023-08-01,23.44
2023-09-01,23.1
2023-10-01,22.38
2023-11-01,23.49
2023-12-01,23.88
2024-01-01,22.92
2024-02-01,22.66
2024-03-01,24.52
2024-04-01,27.49
2024-05-01,29.36
2024-06-01,29.58
2024-07-01,29.77
2024-08-01,28.53
2024-09-01,30.13
2024-10-01,32.42
2024-11-01,31.09
2024-12-01,30.76
2025-01-01,30.41
2025-02-01,32.15
2025-03-01,33.19
2025-04-01,32.23
2025-05-01,32.76
2025-06-01,36.01
2025-07-01,37.7
2025-08-01,38.19
2025-09-01,42.82
2025-10-01,49.44
2025-11-01,50.43
2025-12-01,62.34
